index,Order ID,Date,Status,Fulfilment,Sales Channel ,ship-service-level,Style,SKU,Category,Size,ASIN,Courier Status,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,promotion-ids,B2B,fulfilled-by,Unnamed: 22
16095,405-6646843-7379511,04-20-22,Shipped,Amazon,Amazon.in,Expedited,JNE3291,JNE3291-KR-S,kurta,S,B07R41RHRH,Shipped,1,INR,442.0,SOUTH GOA,GOA,403602.0,IN,,False,,
69627,403-0545648-6078701,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3739,JNE3739-KR-XL,kurta,XL,B099FD3RH8,Shipped,1,INR,459.0,KARAIKKUDI,TAMIL NADU,630001.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-URPEBMPS7TSPE,Amazon PLCC Free-Financing Universal Merchant AAT-5ZEB2OGNZ32MC,Amazon PLCC Free-Financing Universal Merchant AAT-BZ7LVXC5QOWDG,Amazon PLCC Free-Financing Universal Merchant AAT-YZ2VQO2YM6YYM,Amazon PLCC Free-Financing Universal Merchant AAT-4EOBCMLXMLDGY,Amazon PLCC Free-Financing Universal Merchant AAT-UB6CYNTOQMM7C,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,False
116837,403-3327506-2441142,06-09-22,Shipped,Amazon,Amazon.in,Expedited,SET293,SET293-KR-NP-XXL,Set,XXL,B09K3QVXBS,Shipped,1,INR,702.0,JODHPUR,RAJASTHAN,342003.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,False
123670,403-4413036-9897910,06-04-22,Shipped,Amazon,Amazon.in,Expedited,JNE3739,JNE3739-KR-L,kurta,L,B099FC39QH,Shipped,1,INR,441.0,BHUBANESWAR,ODISHA,751001.0,IN,,False,,False
50910,402-9538455-9525139,05-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3619,JNE3619-KR-XL,kurta,XL,B091Q8YDPP,Shipped,1,INR,301.0,GUWAHATI,ASSAM,781035.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,False
60182,171-0572902-3223558,05-23-22,Shipped,Amazon,Amazon.in,Expedited,J0346,J0346-SET-XXXL,Set,3XL,B0983G4P9Y,Shipped,1,INR,478.0,durg,CHHATTISGARH,491001.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,False
50616,405-2045406-4457142,05-30-22,Shipped,Amazon,Amazon.in,Expedited,MEN5002,MEN5002-KR-M,kurta,M,B08YZ4WLT3,Shipped,1,INR,709.0,BENGALURU,KARNATAKA,560093.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,False
62829,171-1011931-6908342,05-20-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET402,SET402-KR-NP-M,Set,M,B09VC5F9KB,Shipped,1,INR,988.0,KARAULI,RAJASTHAN,322215.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-URPEBMPS7TSPE,Amazon PLCC Free-Financing Universal Merchant AAT-5ZEB2OGNZ32MC,Amazon PLCC Free-Financing Universal Merchant AAT-4ZN7U6MMDFGWM,Amazon PLCC Free-Financing Universal Merchant AAT-PAWHL2EB33U42,Amazon PLCC Free-Financing Universal Merchant AAT-7WX4JYESZISLU,Amazon PLCC Free-Financing Universal Merchant AAT-CIX56SGGAWUYW,Amazon PLCC Free-Financing Universal Merchant AAT-DMQVBJASKTAHS,Amazon PLCC Free-Financing Universal Merchant AAT-H7DZACP4NHMJM,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,False
76825,405-2852187-0893164,05-09-22,Shipped,Amazon,Amazon.in,Expedited,J0213,J0213-TP-M,Top,M,B0965KHYNH,Shipped,1,INR,599.0,GOBINDPUR,JHARKHAND,828109.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,False
9904,408-9985325-1217137,04-24-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET304,SET304-KR-DPT-XL,Set,XL,B09K3HVZ83,Shipped,1,INR,1186.0,NEW DELHI,DELHI,110096.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-CXNSLNBROFDW4,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-G5ZRX4BZOIODU,Amazon PLCC Free-Financing Universal Merchant AAT-ACZIPIA37BFIY,Amazon PLCC Free-Financing Universal Merchant AAT-4UKS7UWZY3AES,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,
72512,406-7979803-3722710,05-12-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0285,J0285-SKD-M,Set,M,B08QGNW2H8,Shipped,1,INR,1523.0,BIDAR,KARNATAKA,585401.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-URPEBMPS7TSPE,Amazon PLCC Free-Financing Universal Merchant AAT-5ZEB2OGNZ32MC,Amazon PLCC Free-Financing Universal Merchant AAT-2MN4SWBDTUSNI,Amazon PLCC Free-Financing Universal Merchant AAT-4VFZUZS2EO5J2,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,False
19915,403-5625066-0240367,04-18-22,Shipped,Amazon,Amazon.in,Expedited,SET268,SET268-KR-NP-M,Set,M,B08XQ8R6GW,Shipped,1,INR,788.0,JAMMU,JAMMU & KASHMIR,181133.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
98610,408-5208459-2983546,06-22-22,Shipped - Out for Delivery,Merchant,Amazon.in,Standard,JNE3800,JNE3800-KR-A-XXL,Western Dress,XXL,B09TH5KHC9,Shipped,1,INR,771.0,Sitapur,UTTAR PRADESH,261001.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-NT3ZJJGQ3JK3Q,Amazon PLCC Free-Financing Universal Merchant AAT-7IFG6TWAZNCBQ,Amazon PLCC Free-Financing Universal Merchant AAT-BOWEMQBNNNHBK,Amazon PLCC Free-Financing Universal Merchant AAT-SKYXW7T3UZBGO,Amazon PLCC Free-Financing Universal Merchant AAT-ONHQI6RQUNGB6,Amazon PLCC Free-Financing Universal Merchant AAT-UFMRPWCRGE2ZM,Amazon PLCC Free-Financing Universal Merchant AAT-SF4YGC5K3O574,Amazon PLCC Free-Financing Universal Merchant AAT-SUBB5QVZKACYG,Amazon PLCC Free-Financing Universal Merchant AAT-CF5ZF57364I7G,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,False
55187,403-9633958-6311567,05-27-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0413,J0413-DR-XXL,Western Dress,XXL,B09TY1VWSY,Shipped,1,INR,741.0,Bangalore,KARNATAKA,560070.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-URPEBMPS7TSPE,Amazon PLCC Free-Financing Universal Merchant AAT-5ZEB2OGNZ32MC,Amazon PLCC Free-Financing Universal Merchant AAT-FUBPFORDWEVT2,Amazon PLCC Free-Financing Universal Merchant AAT-CAK4QZ7KEFRQU,Amazon PLCC Free-Financing Universal Merchant AAT-YZJ5BRTPINRLK,Amazon PLCC Free-Financing Universal Merchant AAT-SNWJTEAZA2JRI,Amazon PLCC Free-Financing Universal Merchant AAT-BBJ6FVTP3QKBO,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,False
44018,403-3580377-1964350,04-04-22,Shipped,Amazon,Amazon.in,Expedited,J0104,J0104-KR-XL,kurta,XL,B08BJSGKD8,Shipped,1,INR,442.0,Howrah,WEST BENGAL,711109.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
37960,406-6398632-3298748,04-08-22,Cancelled,Merchant,Amazon.in,Standard,JNE3640,JNE3640-TP-N-S,Top,S,B08ZJCN3DP,,0,INR,493.33,PANIHATI,WEST BENGAL,700049.0,IN,,False,Easy Ship,
33190,171-5954466-1640368,04-10-22,Shipped,Amazon,Amazon.in,Expedited,SET405,SET405-KR-NP-M,Set,M,B09QJ5M6TW,Shipped,1,INR,725.0,KOLKATA,WEST BENGAL,700034.0,IN,,False,,
88184,404-7939457-8467559,05-02-22,Cancelled,Amazon,Amazon.in,Expedited,SET187,SET187-KR-DH-XS,Set,XS,B08B3YKPYF,Cancelled,0,,,NEW DELHI,DELHI,110033.0,IN,,False,,False
22070,171-4015756-5675537,04-17-22,Shipped,Amazon,Amazon.in,Expedited,MEN5021,MEN5021-KR-XL,kurta,XL,B08YYVLZVH,Shipped,1,INR,533.0,MAJHIHARA,ODISHA,752103.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
113447,404-6204955-1845934,06-11-22,Cancelled,Amazon,Amazon.in,Expedited,PJNE3373,PJNE3373-KR-N-6XL,kurta,6XL,B09LD3TCYP,Unshipped,1,INR,836.0,THRISSUR,KERALA,680702.0,IN,,False,,False
47334,404-7684144-7652320,04-02-22,Cancelled,Merchant,Amazon.in,Standard,J0239,J0239-SKD-M,Set,M,B0925VYX6L,,0,INR,1182.14,Chittapur,KARNATAKA,585211.0,IN,,False,Easy Ship,
6396,406-7381766-5195518,04-26-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0092,J0092-SET-M,Set,M,B089G1MSHB,Shipped,1,INR,833.0,THIRUVANANTHAPURAM,KERALA,695035.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-G5ZRX4BZOIODU,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,
87326,408-0152232-3529137,05-02-22,Shipped,Amazon,Amazon.in,Expedited,JNE3611,JNE3611-KR-XXXL,kurta,3XL,B08XVRKF6V,Shipped,1,INR,459.0,SIVAKASI,TAMIL NADU,626123.0,IN,,False,,False
62295,407-6795489-2487555,05-21-22,Shipped,Amazon,Amazon.in,Expedited,NW003,NW003-TP-PJ-M,Set,M,B0928YLXJ1,Shipped,1,INR,495.0,BATHINDA,PUNJAB,151001.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,False
63512,404-9647813-6859514,05-20-22,Shipped,Amazon,Amazon.in,Expedited,BL036,BL036-176GOLD,Blouse,Free,B077Z29TJ4,Shipped,1,INR,418.0,KOLKATA,WEST BENGAL,700019.0,IN,,False,,False
4790,402-2961008-5620318,04-27-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3510,JNE3510-KR-S,kurta,S,B08WPTJBBD,Shipped,1,INR,429.0,PATNA,BIHAR,801505.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-G5ZRX4BZOIODU,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,
58442,408-0145236-3422750,05-24-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3704,JNE3704-KR-M,kurta,M,B099FCQ7C6,Shipped,1,INR,0.0,Karur,TAMIL NADU,639002.0,IN,,False,Easy Ship,False
103418,407-5873008-6490707,06-19-22,Cancelled,Amazon,Amazon.in,Expedited,SET203,SET203-KR-DPT-S,Set,S,B08MYT94FH,Unshipped,1,INR,416.0,EZHUDESAM,TAMIL NADU,629154.0,IN,,False,,False
96245,171-1779150-7233146,06-25-22,Shipped,Amazon,Amazon.in,Expedited,JNE3506,JNE3506-KR-L,kurta,L,B08WPT8KFM,Shipped,1,INR,597.0,HYDERABAD,TELANGANA,500079.0,IN,,False,,False
109341,408-5117280-2490734,06-14-22,Cancelled,Merchant,Amazon.in,Standard,SET350,SET350-KR-NP-XXL,Set,XXL,B09RKD2FDC,,0,,,Vadodara,Gujarat,390024.0,IN,,False,Easy Ship,False
11014,406-3590737-5417127,04-23-22,Cancelled,Merchant,Amazon.in,Standard,SET279,SET279-LC-M,Set,M,B09CTC5FLS,,0,,,NEW TOWN,WEST BENGAL,700156.0,IN,,False,Easy Ship,
87612,408-4583428-2162741,05-02-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0096,J0096-KR-M,kurta,M,B089G1HM97,Shipped,1,INR,568.0,MYSURU,KARNATAKA,570011.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U,Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-URPEBMPS7TSPE,Amazon PLCC Free-Financing Universal Merchant AAT-3R6UGYISJQCKA,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,False
93031,407-0009652-0605168,06-28-22,Pending,Amazon,Amazon.in,Expedited,SET345,SET345-KR-NP-L,Set,L,B09KXT4VG7,Unshipped,1,INR,635.0,BENGALURU,KARNATAKA,560050.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,False
102866,406-4428656-0116337,06-19-22,Shipped,Amazon,Amazon.in,Expedited,J0380,J0380-SKD-XS,Set,XS,B09M6W44KD,Shipped,1,INR,1352.0,GUWAHATI,ASSAM,781003.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,False
110999,408-3337799-3996363,06-13-22,Shipped,Amazon,Amazon.in,Standard,JNE3431,JNE3431-KR-XL,kurta,XL,B08KS7M7F7,Shipped,1,INR,0.0,CHENNAI,TAMIL NADU,600088.0,IN,,False,,False
24990,407-7555096-1097157,04-15-22,Shipped,Amazon,Amazon.in,Expedited,JNE3781,JNE3781-KR-M,kurta,M,B09K3WRM4Q,Shipped,1,INR,406.0,NEW DELHI,DELHI,110091.0,IN,,False,,
124750,408-8488337-0551544,06-03-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3439,JNE3439-KR-L,kurta,L,B081WZDHB3,Cancelled,0,,,DAHANU,MAHARASHTRA,401602.0,IN,,False,,False
106134,171-4464949-1473129,06-16-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,NW015,NW015-TP-PJ-XL,Set,XL,B0922T9X46,Shipped,1,INR,517.0,Pune,MAHARASHTRA,411021.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-NT3ZJJGQ3JK3Q,Amazon PLCC Free-Financing Universal Merchant AAT-5SHH3G55USK5C,Amazon PLCC Free-Financing Universal Merchant AAT-AMKH7SAAONETC,Amazon PLCC Free-Financing Universal Merchant AAT-56XNPXK2K7OLI,Amazon PLCC Free-Financing Universal Merchant AAT-YV4X6QSRBRG62,Amazon PLCC Free-Financing Universal Merchant AAT-6XVEGAWJUJYXG,Amazon PLCC Free-Financing Universal Merchant AAT-5QNBXTEQWGXOW,Amazon PLCC Free-Financing Universal Merchant AAT-BOWEMQBNNNHBK,Amazon PLCC Free-Financing Universal Merchant AAT-SKYXW7T3UZBGO,Amazon PLCC Free-Financing Universal Merchant AAT-ILWGDKTQOJRNA,Amazon PLCC Free-Financing Universal Merchant AAT-ONHQI6RQUNGB6,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,False
